DAY_KEY,CUSTOMER_KEY,ORDER_ID,PRODUCT_KEY,QUANTITY_ORDERED,ORDER_DOLLARS,ORDER_COST
21,266,161216,37,1,5.41,4.43
21,29,162109,80,2,281.06,258.56
21,29,162109,66,2,158.88,152.52
21,29,162109,63,3,52.08,46.86
21,29,162109,55,1,4.18,3.97
21,29,162109,60,1,73.1,70.17
21,29,162109,79,1,242.9,191.89
21,29,162109,71,3,45.18,33.42
21,307,162685,59,2,152.9,145.24
21,307,162685,61,3,3.27,2.49
21,307,162685,1,5,492.5,482.65
21,307,162685,3,2,43.1,31.88
21,307,162685,69,4,18.44,15.64
21,307,162685,47,1,21.22,17.18
21,307,162685,70,1,2.39,2.15
21,307,162685,40,1,31.81,24.17
21,307,162685,52,1,16.59,14.59
21,307,162685,17,2,63.92,54.96
21,307,162685,13,3,147.33,125.22
21,307,162685,39,1,2,1.94
21,307,162685,46,3,3.24,3
21,307,162685,51,2,3.18,2.98
21,307,162685,74,2,6.72,6.24
21,307,162685,36,5,213.5,162.25
22,368,162759,23,2,351.84,334.24
22,368,162759,12,4,7,5.92
22,368,162759,59,2,152.9,145.24
22,368,162759,20,5,250.45,187.8
22,368,162759,38,1,1.26,1.05
22,368,162759,42,2,74.02,51.8
22,368,162759,29,1,3.06,2.14
22,368,162759,76,1,55.8,40.17
22,368,162759,66,2,158.88,152.52
22,368,162759,57,2,21.3,18.94
22,368,162759,24,5,93.15,89.4
22,368,162759,82,1,10.96,9.75
22,368,162759,16,3,182.49,153.27
22,368,162759,52,2,33.18,29.18
22,368,162759,56,2,2.2,1.86
22,368,162759,14,1,245.41,220.86
22,368,162759,62,5,19.95,18.55
22,368,162759,55,1,4.18,3.97
22,368,162759,72,2,86.56,81.36
22,368,162759,54,2,80.3,63.42
22,368,162759,31,2,6.74,5.38
22,368,162759,4,1,2.4,1.82
22,368,162759,28,1,13.36,9.88
22,368,162759,35,3,407.58,334.2
22,368,162759,15,1,23.37,22.9
22,368,162759,43,2,10.7,9.72
22,368,162759,19,3,239.55,172.47
22,368,162759,63,5,86.8,78.1
22,368,162759,44,1,18.91,15.12
22,368,162759,69,1,4.61,3.91
22,368,162759,6,3,150.96,140.37
22,368,162759,50,1,210.4,164.11
22,368,162759,32,2,3.14,2.98
22,368,162759,26,1,68.86,62.66
22,368,162759,1,1,98.5,96.53
22,368,162759,65,2,9.14,7.12
22,368,162759,39,5,10,9.7
22,368,162759,58,5,373.7,295.2
22,368,162759,13,1,49.11,41.74
22,368,162759,53,3,146.88,142.47
22,368,162759,27,2,63.62,52.16
22,368,162759,78,1,219.45,162.39
22,368,162759,61,1,1.09,0.83
22,368,162759,34,1,31.46,23.28
22,368,162759,68,3,290.1,243.66
22,368,162759,73,1,114.87,99.93
22,368,162759,80,2,281.06,258.56
22,368,162759,60,1,73.1,70.17
22,368,162759,30,2,213.98,151.92
22,99,163342,81,1,10.96,9.75
22,99,163342,47,1,21.22,17.18
22,172,163511,8,4,793.72,658.76
22,172,163511,48,1,1.26,1.12
22,172,163511,62,1,3.99,3.71
22,339,163557,74,3,10.08,9.36
22,339,163557,5,4,718.08,617.52
22,339,163557,44,2,37.82,30.24
22,163,163821,69,1,4.61,3.91
22,163,163821,74,5,16.8,15.6
22,107,164192,22,3,10.71,9.84
22,107,164192,67,2,348.08,309.78
22,107,164192,73,2,229.74,199.86
22,107,164192,72,1,43.28,40.68
22,107,164192,54,1,40.15,31.71
22,107,164192,32,1,1.57,1.49
22,149,164398,28,1,13.36,9.88
22,149,164398,41,3,35.64,27.78
22,149,164398,74,1,3.36,3.12
22,149,164398,26,2,137.72,125.32
22,149,164398,29,1,3.06,2.14
22,149,164398,25,1,130.6,105.78
22,149,164398,43,4,21.4,19.44
22,149,164398,8,1,198.43,164.69
22,27,165337,15,1,23.37,22.9
22,27,165337,29,2,6.12,4.28
22,90,166301,62,1,3.99,3.71
22,86,166909,15,2,46.74,45.8
22,86,166909,5,2,359.04,308.76
22,86,166909,77,1,18.35,16.33
22,86,166909,28,2,26.72,19.76
22,86,166909,75,5,1240.9,1154
22,86,166909,30,3,320.97,227.88
22,86,166909,62,3,11.97,11.13
22,86,166909,63,2,34.72,31.24
22,86,166909,37,3,16.23,13.29
22,86,166909,3,1,21.55,15.94
22,86,166909,18,1,2.94,2.67
22,86,166909,11,2,19.38,14.34
22,86,166909,64,1,184.08,139.9
22,86,166909,46,4,4.32,4
22,86,166909,80,1,140.53,129.28
22,86,166909,39,1,2,1.94
22,320,167417,29,1,3.06,2.14
22,320,167417,19,3,239.55,172.47
22,320,167417,39,1,2,1.94
22,320,167417,24,1,18.63,17.88
23,355,168033,41,4,47.52,37.04
23,355,168033,44,2,37.82,30.24
23,355,168033,28,4,53.44,39.52
23,355,168033,26,2,137.72,125.32
23,355,168033,8,3,595.29,494.07
23,355,168033,21,1,13.13,12.73
23,355,168033,24,1,18.63,17.88
23,355,168033,40,3,95.43,72.51
23,355,168033,47,1,21.22,17.18
23,355,168033,30,3,320.97,227.88
23,355,168033,14,1,245.41,220.86
23,355,168033,48,4,5.04,4.48
23,355,168033,35,4,543.44,445.6
23,355,168033,73,1,114.87,99.93
23,355,168033,80,1,140.53,129.28
23,355,168033,39,2,4,3.88
23,355,168033,11,4,38.76,28.68
23,355,168033,27,1,31.81,26.08
23,355,168033,16,2,121.66,102.18
23,355,168033,10,2,105.54,74.92
23,120,168447,57,1,10.65,9.47
23,267,169366,55,4,16.72,15.88
23,267,169366,23,1,175.92,167.12
23,267,169366,33,4,16.44,12.96
23,267,169366,66,1,79.44,76.26
23,267,169366,46,2,2.16,2
23,267,169366,13,3,147.33,125.22
23,267,169366,3,3,64.65,47.82
23,267,169366,51,1,1.59,1.49
23,267,169366,50,1,210.4,164.11
23,267,169366,5,2,359.04,308.76
23,267,169366,48,5,6.3,5.6
23,267,169366,8,4,793.72,658.76
23,267,169366,9,2,2.38,2.08
23,267,169366,41,1,11.88,9.26
23,267,169366,38,1,1.26,1.05
23,267,169366,44,1,18.91,15.12
23,267,169366,63,2,34.72,31.24
23,267,169366,17,1,31.96,27.48
24,177,169490,66,2,158.88,152.52
24,177,169490,8,1,198.43,164.69
24,177,169490,58,1,74.74,59.04
24,177,169490,25,3,391.8,317.34
24,177,169490,37,1,5.41,4.43
24,177,169490,70,1,2.39,2.15
25,393,169541,80,2,281.06,258.56
25,393,169541,38,2,2.52,2.1
25,393,169541,51,4,6.36,5.96
25,393,169541,21,1,13.13,12.73
25,393,169541,23,1,175.92,167.12
25,393,169541,74,3,10.08,9.36
25,393,169541,15,1,23.37,22.9
25,393,169541,29,2,6.12,4.28
25,393,169541,41,1,11.88,9.26
25,393,169541,78,3,658.35,487.17
25,393,169541,24,1,18.63,17.88
25,393,169541,8,1,198.43,164.69
25,393,169541,55,4,16.72,15.88
25,393,169541,57,1,10.65,9.47
25,393,169541,39,3,6,5.82
25,393,169541,22,1,3.57,3.28
25,393,169541,27,3,95.43,78.24
25,393,169541,49,3,22.8,17.31
25,393,169541,19,1,79.85,57.49
25,393,169541,68,1,96.7,81.22
25,393,169541,1,1,98.5,96.53
25,393,169541,76,4,223.2,160.68
25,393,169541,54,1,40.15,31.71
25,393,169541,60,2,146.2,140.34
25,393,169541,31,2,6.74,5.38
25,393,169541,6,1,50.32,46.79
25,393,169541,72,1,43.28,40.68
25,393,169541,32,2,3.14,2.98
25,393,169541,13,1,49.11,41.74
25,393,169541,37,2,10.82,8.86
25,393,169541,3,1,21.55,15.94
25,393,169541,47,5,106.1,85.9
25,393,169541,33,3,12.33,9.72
25,393,169541,36,1,42.7,32.45
25,393,169541,16,5,304.15,255.45
25,393,169541,70,1,2.39,2.15
26,95,170153,67,3,522.12,464.67
26,95,170153,11,4,38.76,28.68
26,95,170153,21,3,39.39,38.19
26,95,170153,24,1,18.63,17.88
26,95,170153,74,2,6.72,6.24
26,95,170153,25,5,653,528.9
26,95,170153,34,1,31.46,23.28
26,95,170153,14,2,490.82,441.72
26,95,170153,15,2,46.74,45.8
26,91,170206,80,2,281.06,258.56
26,91,170206,64,3,552.24,419.7
26,91,170206,39,4,8,7.76
26,91,170206,73,1,114.87,99.93
26,91,170206,36,3,128.1,97.35
26,131,170447,49,2,15.2,11.54
26,131,170447,29,2,6.12,4.28
26,131,170447,59,3,229.35,217.86
26,131,170447,21,2,26.26,25.46
26,131,170447,20,5,250.45,187.8
27,125,170595,57,4,42.6,37.88
27,125,170595,39,3,6,5.82
27,125,170595,64,1,184.08,139.9
27,125,170595,10,3,158.31,112.38
27,125,170595,33,2,8.22,6.48
27,77,171244,54,1,40.15,31.71
27,77,171244,73,4,459.48,399.72
27,77,171244,17,3,95.88,82.44
27,13,172076,40,2,63.62,48.34
27,13,172076,4,1,2.4,1.82
27,13,172076,37,1,5.41,4.43
27,13,172076,33,2,8.22,6.48
27,13,172076,72,3,129.84,122.04
27,13,172076,44,2,37.82,30.24
27,13,172076,39,1,2,1.94
27,13,172076,54,2,80.3,63.42
27,13,172076,31,2,6.74,5.38
27,13,172076,41,3,35.64,27.78
27,13,172076,70,4,9.56,8.6
27,13,172076,36,2,85.4,64.9
27,144,172305,45,1,6.84,4.99
27,144,172305,6,1,50.32,46.79
27,369,173256,78,2,438.9,324.78
27,369,173256,82,4,43.84,39
27,369,173256,80,2,281.06,258.56
27,369,173256,63,1,17.36,15.62
27,369,173256,14,1,245.41,220.86
27,369,173256,70,2,4.78,4.3
27,254,173685,70,1,2.39,2.15
27,254,173685,33,4,16.44,12.96
27,254,173685,77,1,18.35,16.33
27,254,173685,44,1,18.91,15.12
27,254,173685,78,1,219.45,162.39
27,254,173685,19,1,79.85,57.49
28,316,174165,22,1,3.57,3.28
28,316,174165,62,4,15.96,14.84
28,316,174165,26,3,206.58,187.98
28,316,174165,14,3,736.23,662.58
28,316,174165,73,4,459.48,399.72
28,316,174165,52,1,16.59,14.59
28,316,174165,20,1,50.09,37.56
28,316,174165,17,2,63.92,54.96
28,316,174165,76,1,55.8,40.17
28,316,174165,42,1,37.01,25.9
28,316,174165,70,2,4.78,4.3
28,302,174766,73,1,114.87,99.93
28,302,174766,6,5,251.6,233.95
28,302,174766,64,2,368.16,279.8
28,51,175682,69,1,4.61,3.91
29,161,176515,33,3,12.33,9.72
29,161,176515,50,2,420.8,328.22
29,161,176515,45,1,6.84,4.99
29,161,176515,76,1,55.8,40.17
29,161,176515,55,1,4.18,3.97
29,161,176515,27,2,63.62,52.16
29,161,176515,56,4,4.4,3.72
29,161,176515,47,2,42.44,34.36
29,161,176515,81,5,54.8,48.75
29,161,176515,23,3,527.76,501.36
29,161,176515,35,1,135.86,111.4
29,161,176515,11,2,19.38,14.34
29,161,176515,19,2,159.7,114.98
29,161,176515,7,1,36.64,30.41
29,161,176515,58,1,74.74,59.04
29,161,176515,75,4,992.72,923.2
29,48,176709,54,3,120.45,95.13
29,105,177230,25,1,130.6,105.78
29,105,177230,13,2,98.22,83.48
29,105,177230,9,1,1.19,1.04
29,105,177230,48,5,6.3,5.6
29,105,177230,64,5,920.4,699.5
29,105,177230,4,1,2.4,1.82
29,105,177230,26,3,206.58,187.98
29,105,177230,16,1,60.83,51.09
29,105,177230,33,1,4.11,3.24
29,302,178009,75,1,248.18,230.8
29,302,178009,53,1,48.96,47.49
29,302,178009,56,1,1.1,0.93
29,304,178405,19,1,79.85,57.49
29,304,178405,58,1,74.74,59.04
29,332,179259,29,4,12.24,8.56
29,332,179259,73,2,229.74,199.86
29,332,179259,20,3,150.27,112.68
29,332,179259,13,2,98.22,83.48
29,332,179259,58,1,74.74,59.04
30,99,179369,69,2,9.22,7.82
30,99,179369,68,1,96.7,81.22
30,99,179369,73,1,114.87,99.93
30,99,179369,53,1,48.96,47.49
31,361,180069,69,1,4.61,3.91
31,361,180069,54,1,40.15,31.71
31,361,180069,13,1,49.11,41.74
32,284,180874,19,1,79.85,57.49
32,284,180874,46,1,1.08,1
32,284,180874,71,1,15.06,11.14
32,180,181402,64,2,368.16,279.8
32,180,181402,67,5,870.2,774.45
32,180,181402,34,1,31.46,23.28
32,180,181402,11,1,9.69,7.17
32,180,181402,50,2,420.8,328.22
32,300,182163,68,1,96.7,81.22
32,300,182163,25,2,261.2,211.56
32,300,182163,22,2,7.14,6.56
32,300,182163,26,1,68.86,62.66
32,300,182163,23,2,351.84,334.24
32,300,182163,15,2,46.74,45.8
32,300,182163,7,2,73.28,60.82
32,300,182163,71,4,60.24,44.56
32,127,182949,4,1,2.4,1.82
32,127,182949,60,1,73.1,70.17
32,127,182949,74,2,6.72,6.24
32,127,182949,54,1,40.15,31.71
32,127,182949,43,4,21.4,19.44
32,127,182949,24,3,55.89,53.64
32,127,182949,46,4,4.32,4
32,127,182949,58,2,149.48,118.08
32,127,182949,21,1,13.13,12.73
32,127,182949,38,1,1.26,1.05
32,127,182949,49,1,7.6,5.77
32,127,182949,15,1,23.37,22.9
32,127,182949,42,5,185.05,129.5
32,127,182949,36,3,128.1,97.35
32,127,182949,76,2,111.6,80.34
32,127,182949,57,2,21.3,18.94
33,117,183660,62,1,3.99,3.71
33,117,183660,67,1,174.04,154.89
33,117,183660,74,1,3.36,3.12
33,113,183974,53,3,146.88,142.47
33,113,183974,25,3,391.8,317.34
33,113,183974,75,3,744.54,692.4
33,113,183974,69,3,13.83,11.73
33,113,183974,28,1,13.36,9.88
33,113,183974,77,1,18.35,16.33
33,113,183974,36,4,170.8,129.8
33,113,183974,17,2,63.92,54.96
33,113,183974,46,2,2.16,2
33,113,183974,38,2,2.52,2.1
33,113,183974,15,2,46.74,45.8
33,113,183974,27,2,63.62,52.16
33,113,183974,18,2,5.88,5.34
33,113,183974,5,2,359.04,308.76
33,113,183974,30,1,106.99,75.96
33,113,183974,32,4,6.28,5.96
33,113,183974,47,1,21.22,17.18
33,113,183974,10,2,105.54,74.92
33,113,183974,61,2,2.18,1.66
33,113,183974,29,1,3.06,2.14
33,113,183974,19,2,159.7,114.98
33,313,184167,14,4,981.64,883.44
34,217,185093,59,2,152.9,145.24
34,217,185093,7,2,73.28,60.82
34,217,185093,61,1,1.09,0.83
34,217,185093,36,2,85.4,64.9
34,217,185093,38,2,2.52,2.1
35,13,185308,48,2,2.52,2.24
35,376,185450,70,1,2.39,2.15
35,376,185450,10,2,105.54,74.92
35,376,185450,51,1,1.59,1.49
35,376,185450,45,1,6.84,4.99
35,376,185450,18,1,2.94,2.67
35,376,185450,79,2,485.8,383.78
35,376,185450,43,1,5.35,4.86
35,376,185450,21,2,26.26,25.46
35,376,185450,4,5,12,9.1
35,376,185450,63,3,52.08,46.86
35,376,185450,54,2,80.3,63.42
35,376,185450,6,2,100.64,93.58
35,376,185450,48,1,1.26,1.12
35,376,185450,35,3,407.58,334.2
35,346,186032,31,2,6.74,5.38
36,395,186323,56,1,1.1,0.93
36,395,186323,16,1,60.83,51.09
36,395,186323,3,2,43.1,31.88
36,163,186341,55,1,4.18,3.97
36,163,186341,14,3,736.23,662.58
36,163,186341,48,2,2.52,2.24
36,163,186341,8,4,793.72,658.76
36,163,186341,56,2,2.2,1.86
36,163,186341,28,1,13.36,9.88
36,163,186341,2,1,71.16,64.04
36,163,186341,34,3,94.38,69.84
36,163,186341,35,1,135.86,111.4
36,163,186341,25,1,130.6,105.78
36,163,186341,45,1,6.84,4.99
36,99,187334,18,4,11.76,10.68
36,99,187334,73,1,114.87,99.93
36,99,187334,63,1,17.36,15.62
36,99,187334,2,1,71.16,64.04
36,99,187334,54,2,80.3,63.42
36,99,187334,43,2,10.7,9.72
36,99,187334,30,3,320.97,227.88
36,99,187334,10,1,52.77,37.46
36,99,187334,25,1,130.6,105.78
36,99,187334,8,1,198.43,164.69
36,99,187334,81,2,21.92,19.5
36,99,187334,76,1,55.8,40.17
36,99,187334,6,1,50.32,46.79
36,99,187334,29,1,3.06,2.14
36,204,187649,55,1,4.18,3.97
36,204,187649,43,3,16.05,14.58
36,204,187649,57,2,21.3,18.94
36,204,187649,64,2,368.16,279.8
36,204,187649,46,1,1.08,1
36,204,187649,47,4,84.88,68.72
36,204,187649,2,1,71.16,64.04
36,204,187649,33,1,4.11,3.24
36,204,187649,40,1,31.81,24.17
36,204,187649,51,4,6.36,5.96
36,204,187649,53,2,97.92,94.98
36,204,187649,52,4,66.36,58.36
36,204,187649,34,1,31.46,23.28
36,204,187649,12,3,5.25,4.44
36,204,187649,20,2,100.18,75.12
36,204,187649,42,1,37.01,25.9
36,204,187649,28,1,13.36,9.88
36,204,187649,10,3,158.31,112.38
36,204,187649,23,1,175.92,167.12
36,204,187649,48,2,2.52,2.24
36,204,187649,67,1,174.04,154.89
36,204,187649,29,1,3.06,2.14
36,159,188577,15,5,116.85,114.5
36,159,188577,25,1,130.6,105.78
36,159,188577,68,5,483.5,406.1
36,159,188577,17,5,159.8,137.4
36,159,188577,19,1,79.85,57.49
36,182,189075,70,3,7.17,6.45
36,182,189075,10,1,52.77,37.46
36,182,189075,82,1,10.96,9.75
36,182,189075,45,2,13.68,9.98
36,182,189075,1,2,197,193.06
36,182,189075,64,1,184.08,139.9
36,182,189075,39,1,2,1.94
36,182,189075,80,1,140.53,129.28
37,244,189938,68,2,193.4,162.44
37,244,189938,31,1,3.37,2.69
37,244,189938,71,3,45.18,33.42
37,244,189938,81,1,10.96,9.75
37,244,189938,37,1,5.41,4.43
37,244,189938,14,2,490.82,441.72
38,370,190321,36,1,42.7,32.45
38,370,190321,22,5,17.85,16.4
38,370,190321,9,2,2.38,2.08
38,370,190321,5,3,538.56,463.14
38,370,190321,7,2,73.28,60.82
38,370,190321,1,2,197,193.06
38,50,190333,69,1,4.61,3.91
38,135,190677,58,1,74.74,59.04
38,135,190677,4,2,4.8,3.64
38,135,190677,74,3,10.08,9.36
38,135,190677,39,3,6,5.82
38,135,190677,21,1,13.13,12.73
38,135,190677,34,2,62.92,46.56
38,135,190677,2,1,71.16,64.04
38,135,190677,18,1,2.94,2.67
38,135,190677,24,3,55.89,53.64
38,135,190677,54,1,40.15,31.71
38,135,190677,57,2,21.3,18.94
38,135,190677,77,1,18.35,16.33
38,135,190677,45,1,6.84,4.99
38,135,190677,11,1,9.69,7.17
38,135,190677,7,2,73.28,60.82
39,13,190846,32,2,3.14,2.98
39,13,190846,13,2,98.22,83.48
39,13,190846,16,1,60.83,51.09
39,13,190846,39,1,2,1.94
39,13,190846,71,5,75.3,55.7
39,13,190846,76,2,111.6,80.34
39,13,190846,81,2,21.92,19.5
39,13,190846,2,2,142.32,128.08
39,13,190846,23,2,351.84,334.24
39,13,190846,55,2,8.36,7.94
39,13,190846,47,1,21.22,17.18
39,13,190846,78,1,219.45,162.39
39,13,190846,36,1,42.7,32.45
39,13,190846,3,1,21.55,15.94
39,13,190846,4,3,7.2,5.46
39,13,190846,7,1,36.64,30.41
39,13,190846,61,1,1.09,0.83
39,13,190846,8,3,595.29,494.07
39,13,190846,60,1,73.1,70.17
39,13,190846,43,1,5.35,4.86
39,13,190846,65,3,13.71,10.68
39,13,190846,25,2,261.2,211.56
39,13,190846,67,3,522.12,464.67
39,13,190846,66,3,238.32,228.78
39,13,190846,64,1,184.08,139.9
39,13,190846,80,1,140.53,129.28
39,13,190846,11,2,19.38,14.34
39,307,191593,76,1,55.8,40.17
39,307,191593,68,1,96.7,81.22
39,307,191593,35,1,135.86,111.4
39,307,191593,60,1,73.1,70.17
39,307,191593,14,5,1227.05,1104.3
39,307,191593,72,5,216.4,203.4
39,307,191593,37,2,10.82,8.86
39,307,191593,55,1,4.18,3.97
39,307,191593,57,1,10.65,9.47
39,269,192388,13,5,245.55,208.7
39,269,192388,7,1,36.64,30.41
39,269,192388,34,3,94.38,69.84
39,269,192388,9,1,1.19,1.04
39,120,193286,80,2,281.06,258.56
39,120,193286,22,2,7.14,6.56
39,120,193286,1,1,98.5,96.53
39,120,193286,37,3,16.23,13.29
39,120,193286,40,4,127.24,96.68
39,120,193286,53,4,195.84,189.96
39,120,193286,48,1,1.26,1.12
39,120,193286,17,2,63.92,54.96
39,120,193286,54,2,80.3,63.42
39,120,193286,29,2,6.12,4.28
39,180,193402,57,1,10.65,9.47
39,180,193402,47,3,63.66,51.54
39,180,193402,36,5,213.5,162.25
40,364,193598,43,2,10.7,9.72
40,364,193598,50,3,631.2,492.33
40,364,193598,41,2,23.76,18.52
40,364,193598,16,2,121.66,102.18
40,364,193598,73,3,344.61,299.79
40,364,193598,8,1,198.43,164.69
40,364,193598,44,3,56.73,45.36
40,364,193598,4,2,4.8,3.64
40,364,193598,24,1,18.63,17.88
40,364,193598,32,1,1.57,1.49
40,364,193598,51,1,1.59,1.49
40,364,193598,26,2,137.72,125.32
40,364,193598,7,4,146.56,121.64
40,364,193598,12,3,5.25,4.44
40,364,193598,55,5,20.9,19.85
40,364,193598,14,1,245.41,220.86
40,364,193598,6,3,150.96,140.37
40,364,193598,61,2,2.18,1.66
40,364,193598,81,3,32.88,29.25
40,364,193598,48,3,3.78,3.36
40,364,193598,46,1,1.08,1
40,364,193598,56,2,2.2,1.86
40,364,193598,65,3,13.71,10.68
40,364,193598,40,2,63.62,48.34
40,364,193598,33,2,8.22,6.48
40,364,193598,22,1,3.57,3.28
40,364,193598,19,2,159.7,114.98
40,364,193598,17,5,159.8,137.4
40,364,193598,49,5,38,28.85
40,364,193598,66,3,238.32,228.78
40,364,193598,79,4,971.6,767.56
40,364,193598,47,1,21.22,17.18
40,364,193598,62,1,3.99,3.71
40,364,193598,59,1,76.45,72.62
40,364,193598,71,1,15.06,11.14
40,364,193598,70,1,2.39,2.15
40,364,193598,25,1,130.6,105.78
40,364,193598,1,3,295.5,289.59
40,61,194187,32,1,1.57,1.49
40,84,194426,40,1,31.81,24.17
40,84,194426,31,1,3.37,2.69
40,84,194426,14,4,981.64,883.44
40,84,194426,9,3,3.57,3.12
40,84,194426,61,1,1.09,0.83
40,84,194426,23,2,351.84,334.24
40,84,194426,24,2,37.26,35.76
40,84,194426,82,3,32.88,29.25
40,84,194426,50,3,631.2,492.33
40,84,194426,72,1,43.28,40.68
40,84,194426,7,1,36.64,30.41
40,84,194426,28,1,13.36,9.88
40,84,194426,29,2,6.12,4.28
40,84,194426,53,2,97.92,94.98
40,338,194826,48,1,1.26,1.12
40,338,194826,60,2,146.2,140.34
40,125,195465,57,1,10.65,9.47
40,125,195465,54,1,40.15,31.71
40,125,195465,6,1,50.32,46.79
40,125,195465,79,1,242.9,191.89
40,309,196039,38,1,1.26,1.05
40,309,196039,22,1,3.57,3.28
40,309,196039,65,1,4.57,3.56
40,309,196039,73,1,114.87,99.93
40,309,196039,68,2,193.4,162.44
40,309,196039,62,4,15.96,14.84
40,309,196039,74,2,6.72,6.24
40,57,196145,24,1,18.63,17.88
40,378,196578,78,1,219.45,162.39
40,378,196578,70,2,4.78,4.3
40,378,196578,12,1,1.75,1.48
40,378,196578,64,3,552.24,419.7
40,378,196578,65,2,9.14,7.12
40,378,196578,14,1,245.41,220.86
40,378,196578,66,1,79.44,76.26
40,378,196578,20,1,50.09,37.56
40,378,196578,73,3,344.61,299.79
40,378,196578,68,1,96.7,81.22
40,378,196578,5,1,179.52,154.38
40,378,196578,26,4,275.44,250.64
40,378,196578,50,1,210.4,164.11
40,378,196578,2,4,284.64,256.16
40,378,196578,21,4,52.52,50.92
40,378,196578,33,1,4.11,3.24
40,378,196578,27,1,31.81,26.08
40,378,196578,24,2,37.26,35.76
40,378,196578,11,2,19.38,14.34
41,210,196855,23,1,175.92,167.12
41,210,196855,19,1,79.85,57.49
42,144,197745,38,3,3.78,3.15
42,144,197745,73,2,229.74,199.86
42,144,197745,15,1,23.37,22.9
42,144,197745,25,1,130.6,105.78
42,144,197745,71,1,15.06,11.14
42,144,197745,26,4,275.44,250.64
42,144,197745,59,1,76.45,72.62
42,144,197745,58,2,149.48,118.08
42,144,197745,21,1,13.13,12.73
42,144,197745,52,4,66.36,58.36
42,144,197745,2,5,355.8,320.2
42,144,197745,36,4,170.8,129.8
42,144,197745,75,2,496.36,461.6
42,144,197745,16,1,60.83,51.09
42,144,197745,20,2,100.18,75.12
42,144,197745,32,1,1.57,1.49
42,144,197745,43,4,21.4,19.44
42,144,197745,46,4,4.32,4
42,288,197859,28,2,26.72,19.76
42,288,197859,33,4,16.44,12.96
42,288,197859,1,1,98.5,96.53
42,288,197859,55,2,8.36,7.94
42,288,197859,67,1,174.04,154.89
42,288,197859,26,2,137.72,125.32
42,288,197859,46,1,1.08,1
42,288,197859,78,1,219.45,162.39
42,288,197859,51,2,3.18,2.98
42,288,197859,40,3,95.43,72.51
42,288,197859,74,3,10.08,9.36
42,288,197859,52,4,66.36,58.36
42,288,197859,61,2,2.18,1.66
42,159,198205,14,1,245.41,220.86
42,159,198205,12,4,7,5.92
42,159,198205,75,1,248.18,230.8
42,159,198205,16,1,60.83,51.09
42,159,198205,29,2,6.12,4.28
42,159,198205,53,2,97.92,94.98
42,159,198205,71,1,15.06,11.14
42,159,198205,34,5,157.3,116.4
42,159,198205,56,2,2.2,1.86
42,159,198205,13,3,147.33,125.22
42,159,198205,23,3,527.76,501.36
42,159,198205,55,5,20.9,19.85
42,159,198205,76,2,111.6,80.34
42,159,198205,17,1,31.96,27.48
42,159,198205,77,2,36.7,32.66
42,159,198205,43,4,21.4,19.44
42,159,198205,48,1,1.26,1.12
42,159,198205,54,4,160.6,126.84
42,159,198205,72,1,43.28,40.68
42,159,198205,68,1,96.7,81.22
42,159,198205,46,1,1.08,1
43,218,198541,68,3,290.1,243.66
43,218,198541,43,1,5.35,4.86
43,218,198541,39,1,2,1.94
43,218,198541,42,2,74.02,51.8
43,218,198541,31,1,3.37,2.69
43,218,198541,55,1,4.18,3.97
43,218,198541,13,3,147.33,125.22
43,218,198541,33,1,4.11,3.24
43,218,198541,41,1,11.88,9.26
43,218,198541,1,1,98.5,96.53
43,218,198541,9,2,2.38,2.08
43,218,198541,18,1,2.94,2.67
44,311,198651,63,2,34.72,31.24
44,311,198651,6,2,100.64,93.58
44,311,198651,48,1,1.26,1.12
44,311,198651,15,1,23.37,22.9
44,311,198651,50,2,420.8,328.22
44,311,198651,32,1,1.57,1.49
44,269,199258,16,1,60.83,51.09
44,269,199258,69,3,13.83,11.73
44,269,199258,59,1,76.45,72.62
44,269,199258,42,1,37.01,25.9
44,269,199258,60,3,219.3,210.51
45,194,199627,3,1,21.55,15.94
45,194,199627,37,1,5.41,4.43
45,194,199627,46,4,4.32,4
45,343,200069,55,4,16.72,15.88
46,391,200501,31,4,13.48,10.76
46,391,200501,61,3,3.27,2.49
46,391,200501,12,1,1.75,1.48
46,391,200501,20,1,50.09,37.56
46,391,200501,47,1,21.22,17.18
46,391,200501,40,1,31.81,24.17
46,391,200501,80,1,140.53,129.28
46,391,200501,74,1,3.36,3.12
46,391,200501,53,1,48.96,47.49
46,391,200501,78,1,219.45,162.39
46,391,200501,82,2,21.92,19.5
46,391,200501,23,1,175.92,167.12
46,391,200501,59,1,76.45,72.62
46,391,200501,77,1,18.35,16.33
46,391,200501,29,1,3.06,2.14
46,202,201136,3,4,86.2,63.76
